encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb,method,n_shots,pretrain_rounds,pretrain_spec,lr,val_loss
tstcc,device:UCI:21,natural,2,5,131,UCI,0.89375,0.8597692122819597,0.890625,0.8672226310195406,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.35255180373787487
tstcc,device:UCI:21,natural,2,5,132,UCI,0.903125,0.8732010344985405,0.89375,0.8717398373983739,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.3375944898463784
tstcc,device:UCI:21,natural,2,5,133,UCI,0.8984375,0.8688478963932977,0.8875,0.8658562120468707,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.3574972636997689
tstcc,device:UCI:21,natural,2,5,134,UCI,0.896875,0.8690058641122471,0.89375,0.8732452902013407,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.3506699595600361
tstcc,device:UCI:21,natural,2,5,135,UCI,0.8984375,0.8666688542358051,0.8875,0.8626994355802828,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.34141615033149647
tstcc,device:UCI:21,natural,2,5,136,UCI,0.9,0.8730823431887262,0.896875,0.8761866256974205,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.33531485069543054
tstcc,device:UCI:21,natural,2,5,137,UCI,0.8984375,0.867708532084988,0.8875,0.8626315789473684,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.3354540934786193
tstcc,device:UCI:21,natural,2,5,138,UCI,0.9046875,0.8787784539819243,0.896875,0.8763432173494484,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.3388316519558344
tstcc,device:UCI:21,natural,2,5,139,UCI,0.9015625,0.8728641226777942,0.896875,0.8748099092469953,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.3353780622594053
tstcc,device:UCI:21,natural,2,5,140,UCI,0.90625,0.8839152513433074,0.89375,0.8748207836295187,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.3722377654164461
tstcc,device:UCI:21,natural,2,5,141,UCI,0.9046875,0.8787784539819243,0.896875,0.8763432173494484,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.34324251413338763
tstcc,device:UCI:21,natural,2,5,142,UCI,0.9,0.8730823431887262,0.9,0.8792845528455284,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.32154695093631525
tstcc,device:UCI:21,natural,2,5,143,UCI,0.9046875,0.8770197757910863,0.890625,0.8703030003459172,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.33546365238725817
tstcc,device:UCI:21,natural,2,5,144,UCI,0.9015625,0.8755459962628477,0.896875,0.8776249450702005,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.3466704539954645
tstcc,device:UCI:21,natural,2,5,145,UCI,0.90625,0.8812353013416843,0.9,0.8792845528455284,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.3247737742960453
tstcc,device:UCI:21,natural,2,5,146,UCI,0.9140625,0.8944720290924785,0.89375,0.8746826552147772,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.32342223972081924
tstcc,device:UCI:21,natural,2,5,147,UCI,0.909375,0.8901144301784673,0.89375,0.8746826552147772,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.3557117450974879
tstcc,device:UCI:21,natural,2,5,148,UCI,0.9203125,0.9023763725466942,0.903125,0.8836904665642435,266.88963317871094,266.88963317871094,none,full,0,,0.0003,0.32118774577975195
